_id,plot,genres,runtime,cast,num_mflix_comments,title,fullplot,countries,released,directors,rated,awards,lastupdated,year,imdb,type,tomatoes,poster,writers,languages,metacritic
573a13eff29313caabdd7dbc,"There is a murder while at prayer. Selman Bulut, the imam of mosque, starts to investigate the murder and faces with people in the neighborhood.","['Action', 'Crime', 'Drama']",110.0,"['Serkan Keskin', 'Hazal Kaya', 'èner Erkan', 'Osman Sonant']",1.0,Let's Sin,"There is a murder while at prayer. Selman Bulut, the imam of mosque, starts to investigate the murder and faces with people in the neighborhood.",['Turkey'],2014-04-18,['Onur ènlè'],,"{'wins': 5, 'nominations': 8, 'text': '5 wins & 8 nominations.'}",2015-08-23 01:17:38.520000000,2014,"{'rating': 8.1, 'votes': 3587, 'id': 3646462}",movie,,,['Onur ènlè'],['Turkish'],
573a13d9f29313caabdaa732,"Blood Brother is an intimate portrait of Rocky Braat, a young man who longed to find a family. He didn't know it, but this desire would lead him to an AIDS hostel in India, a place of ...",['Documentary'],92.0,"['Rocky Braat', 'Tom Granger', 'Steve Hoover']",,Blood Brother,"Blood Brother is an intimate portrait of Rocky Braat, a young man who longed to find a family. He didn't know it, but this desire would lead him to an AIDS hostel in India, a place of unspeakable hardship, where he would find almost more love and need than he could bear.",['USA'],2014-04-29,['Steve Hoover'],NOT RATED,"{'wins': 11, 'nominations': 3, 'text': '11 wins & 3 nominations.'}",2015-08-31 00:05:31.513000000,2013,"{'rating': 8.2, 'votes': 1161, 'id': 2265179}",movie,"{'website': 'http://www.bloodbrotherfilm.com/', 'viewer': {'rating': 4.5, 'numReviews': 1195, 'meter': 88}, 'dvd': datetime.datetime(2014, 2, 4, 0, 0), 'critic': {'rating': 7.2, 'numReviews': 24, 'meter': 71}, 'lastUpdated': datetime.datetime(2015, 7, 31, 18, 46, 17), 'rotten': 7, 'fresh': 17}",https://m.media-amazon.com/images/M/MV5BMjk5Njk1ODc3N15BMl5BanBnXkFtZTgwOTUyNTUzMDE@._V1_SY1000_SX677_AL_.jpg,"['Phinehas Hodges', 'Steve Hoover', 'Tyson VanSkiver']",['English'],71.0
573a13d3f29313caabd947a8,The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.,"['Action', 'Adventure', 'Sci-Fi']",132.0,"['Hugh Jackman', 'James McAvoy', 'Michael Fassbender', 'Jennifer Lawrence']",,X-Men: Days of Future Past,"Sentinels, robots that were created for the purpose of hunting down mutants were released in 1973. 50 years later the Sentinels would also hunt humans who aid mutants. Charles Xavier and his X-Men try their best to deal with the Sentinels but they are able to adapt and deal with all mutant abilities. Charles decides to go back in time and change things. He asks Kitty Pryde who can send a person's consciousness into the person's past to send him but she can only send someone back a few weeks because if she sends someone back further it could harm them. So Logan decides to go back himself because he might be able to withstand it. So Charles tells him that it's Mystique who's responsible because when she learned about the Sentinels she sought out Bolivar Trask the man who created them and killed him. She would be caught and studied and her ability to change was somehow added to the Sentinels which is why they can adapt. Logan must go to the younger Charles and ask him to help; problem is that he was despondent at that time and without his powers because he took a drug which allows him to walk but takes away his powers. Logan is also told to find Magneto.","['USA', 'UK', 'Canada']",2014-05-23,['Bryan Singer'],PG-13,"{'wins': 10, 'nominations': 38, 'text': 'Nominated for 1 Oscar. Another 9 wins & 38 nominations.'}",2015-08-31 00:09:15.700000000,2014,"{'rating': 8.1, 'votes': 436254, 'id': 1877832}",movie,"{'website': 'http://www.x-menmovies.com/', 'viewer': {'rating': 4.3, 'numReviews': 270716, 'meter': 92}, 'dvd': datetime.datetime(2014, 10, 14, 0, 0), 'critic': {'rating': 7.6, 'numReviews': 270, 'meter': 91}, 'boxOffice': '$233.9M', 'consensus': ""X-Men: Days of Future Past combines the best elements of the series to produce a satisfyingly fast-paced outing that ranks among the franchise's finest installments."", 'rotten': 25, 'production': '20th Century Fox', 'lastUpdated': datetime.datetime(2015, 8, 22, 18, 6, 53), 'fresh': 245}",https://m.media-amazon.com/images/M/MV5BZGIzNWYzN2YtMjcwYS00YjQ3LWI2NjMtOTNiYTUyYjE2MGNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_SX677_AL_.jpg,"['Simon Kinberg (screenplay)', 'Jane Goldman (story)', 'Simon Kinberg (story)', 'Matthew Vaughn (story)']","['English', 'Vietnamese', 'French']",74.0
573a13e1f29313caabdbcf43,"Aydin, a former actor, runs a small hotel in central Anatolia with his young wife Nihal with whom he has a stormy relationship and his sister Necla who is suffering from her recent divorce....",['Drama'],196.0,"['Haluk Bilginer', 'Melisa Sèzen', 'Demet Akbag', 'Ayberk Pekcan']",1.0,Winter Sleep,"Aydin, a former actor, runs a small hotel in central Anatolia with his young wife Nihal with whom he has a stormy relationship and his sister Necla who is suffering from her recent divorce. In winter as the snow begins to fall, the hotel turns into a shelter but also an inescapable place that fuels their animosities...","['Turkey', 'Germany', 'France']",2014-06-13,['Nuri Bilge Ceylan'],,"{'wins': 18, 'nominations': 20, 'text': '18 wins & 20 nominations.'}",2015-09-02 00:19:58.070000000,2014,"{'rating': 8.3, 'votes': 19960, 'id': 2758880}",movie,"{'website': 'http://adoptfilms.com/winter', 'viewer': {'rating': 4.0, 'numReviews': 4656, 'meter': 83}, 'dvd': datetime.datetime(2015, 5, 4, 0, 0), 'critic': {'rating': 8.3, 'numReviews': 71, 'meter': 89}, 'lastUpdated': datetime.datetime(2015, 9, 10, 19, 18, 16), 'consensus': ""Epic in length, thrilling to behold, and utterly absorbing, Winter Sleep demands -- and rewards -- viewers' patient attention."", 'rotten': 8, 'production': 'Adopt Films', 'fresh': 63}",https://m.media-amazon.com/images/M/MV5BNTU1NTY2Mzg5M15BMl5BanBnXkFtZTgwNDcwNjM5MTE@._V1_SY1000_SX677_AL_.jpg,"['Ebru Ceylan', 'Nuri Bilge Ceylan', 'Anton Chekhov (inspired from short stories by)']","['Turkish', 'English']",88.0
573a13d4f29313caabd9733f,The story of cult film director Alejandro Jodorowsky's ambitious but ultimately doomed film adaptation of the seminal science fiction novel.,['Documentary'],88.0,"['Alejandro Jodorowsky', 'Amanda Lear', 'Brontis Jodorowsky', 'Chris Foss']",3.0,Jodorowsky's Dune,The story of cult film director Alejandro Jodorowsky's ambitious but ultimately doomed film adaptation of the seminal science fiction novel.,"['France', 'USA']",2014-06-14,['Frank Pavich'],PG-13,"{'wins': 11, 'nominations': 21, 'text': '11 wins & 21 nominations.'}",2015-08-24 00:10:50.540000000,2013,"{'rating': 8.1, 'votes': 10940, 'id': 1935156}",movie,"{'website': 'http://jodorowskysdune.com/', 'viewer': {'rating': 4.2, 'numReviews': 11117, 'meter': 89}, 'dvd': datetime.datetime(2014, 7, 8, 0, 0), 'critic': {'rating': 8.0, 'numReviews': 109, 'meter': 98}, 'boxOffice': '$0.6M', 'consensus': ""Part thoughtful tribute, part bittersweet reminder of a missed opportunity, Jodorowsky's Dune offers a fascinating look at a lost sci-fi legend."", 'rotten': 2, 'production': 'Sony Pictures Classics', 'lastUpdated': datetime.datetime(2015, 8, 17, 18, 3, 32), 'fresh': 107}",https://m.media-amazon.com/images/M/MV5BMTU0MzcxMTAxMl5BMl5BanBnXkFtZTgwODMyMTIxMTE@._V1_SY1000_SX677_AL_.jpg,,"['English', 'French', 'German', 'Spanish']",79.0
573a13f0f29313caabddabf6,A chance encounter proves fateful for 2 robots mining on a desolate planet.,"['Animation', 'Short', 'Drama']",9.0,,1.0,Wire Cutters,A chance encounter proves fateful for 2 robots mining on a desolate planet.,['USA'],2014-07-26,['Jack Anderson'],,"{'wins': 4, 'nominations': 4, 'text': '4 wins & 4 nominations.'}",2015-08-31 22:21:03.723000000,2014,"{'rating': 8.1, 'votes': 17, 'id': 3750826}",movie,,,"['Jack Anderson (story)', 'Jack Anderson']",,
573a13e8f29313caabdc9c88,"The film applies an unconventional narrative. It presents a subjective world through 47 scenes. The small events, interlaced by associations, express the irrational coherence of our ...","['Animation', 'Short', 'Mystery']",10.0,,1.0,Symphony No. 42,"The film applies an unconventional narrative. It presents a subjective world through 47 scenes. The small events, interlaced by associations, express the irrational coherence of our surroundings. The surreal situations are based on the interactions of humans and nature.",['Hungary'],2014-07-31,['Reka Bucsi'],,"{'wins': 5, 'nominations': 6, 'text': '5 wins & 6 nominations.'}",2015-06-08 00:17:41.397000000,2014,"{'rating': 8.3, 'votes': 386, 'id': 3203054}",movie,,https://m.media-amazon.com/images/M/MV5BMjA3OTIyMDg3MF5BMl5BanBnXkFtZTgwODQ5MDkzMzE@._V1_SY1000_SX677_AL_.jpg,['Reka Bucsi'],,
573a13e6f29313caabdc472f,"Centers on Nessa Stein, a woman who inherits her father's arms business and finds herself in a international maelstrom when as she continues to promote the reconciliation between Israelis and Palestinians.","['Drama', 'Thriller']",60.0,"['Maggie Gyllenhaal', 'Stephen Rea', 'Lubna Azabal', 'Katherine Parkinson']",1.0,The Honourable Woman,"Centers on Nessa Stein, a woman who inherits her father's arms business and finds herself in a international maelstrom when as she continues to promote the reconciliation between Israelis and Palestinians.","['UK', 'USA']",2014-07-31,,,"{'wins': 6, 'nominations': 16, 'text': 'Won 1 Golden Globe. Another 5 wins & 16 nominations.'}",2015-08-27 00:23:23.463000000,2014,"{'rating': 8.2, 'votes': 5743, 'id': 3021686}",series,"{'viewer': {'rating': 4.4, 'numReviews': 85}, 'website': 'http://www.bbc.co.uk/programmes/p01z78nq', 'lastUpdated': datetime.datetime(2015, 9, 12, 17, 6, 30)}",https://m.media-amazon.com/images/M/MV5BZGVjYzQ2NmYtZGE5Yi00YTY4LTg5NDgtMTg5ZTVmMDQwYjRkXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_SY1000_SX677_AL_.jpg,,['English'],
573a13d5f29313caabd9c312,A group of intergalactic criminals are forced to work together to stop a fanatical warrior from taking control of the universe.,"['Action', 'Adventure', 'Sci-Fi']",121.0,"['Chris Pratt', 'Zoe Saldana', 'Dave Bautista', 'Vin Diesel']",,Guardians of the Galaxy,"After stealing a mysterious orb in the far reaches of outer space, Peter Quill from Earth, is now the main target of a manhunt led by the villain known as Ronan the Accuser. To help fight Ronan and his team and save the galaxy from his power, Quill creates a team of space heroes known as the ""Guardians of the Galaxy"" to save the world.","['USA', 'UK']",2014-08-01,['James Gunn'],PG-13,"{'wins': 44, 'nominations': 81, 'text': 'Nominated for 2 Oscars. Another 42 wins & 81 nominations.'}",2015-08-28 00:00:43.957000000,2014,"{'rating': 8.1, 'votes': 539583, 'id': 2015381}",movie,"{'website': 'http://marvel.com/guardians', 'viewer': {'rating': 4.4, 'numReviews': 241767, 'meter': 92}, 'dvd': datetime.datetime(2014, 12, 9, 0, 0), 'critic': {'rating': 7.8, 'numReviews': 273, 'meter': 91}, 'boxOffice': '$333.2M', 'consensus': 'Guardians of the Galaxy is just as irreverent as fans of the frequently zany Marvel comic would expect -- as well as funny, thrilling, full of heart, and packed with visual splendor.', 'rotten': 24, 'production': 'Walt Disney Pictures', 'lastUpdated': datetime.datetime(2015, 9, 10, 17, 5, 17), 'fresh': 249}",https://m.media-amazon.com/images/M/MV5BMTAwMjU5OTgxNjZeQTJeQWpwZ15BbWU4MDUxNDYxODEx._V1_SY1000_SX677_AL_.jpg,"['James Gunn', 'Nicole Perlman', 'Dan Abnett (comic book)', 'Andy Lanning (comic book)']",['English'],76.0
573a13d9f29313caabda92ff,A group of intergalactic criminals are forced to work together to stop a fanatical warrior from taking control of the universe.,"['Action', 'Adventure', 'Sci-Fi']",121.0,"['Chris Pratt', 'Zoe Saldana', 'Dave Bautista', 'Vin Diesel']",3.0,Guardians of the Galaxy,"After stealing a mysterious orb in the far reaches of outer space, Peter Quill from Earth, is now the main target of a manhunt led by the villain known as Ronan the Accuser. To help fight Ronan and his team and save the galaxy from his power, Quill creates a team of space heroes known as the ""Guardians of the Galaxy"" to save the world.","['USA', 'UK']",2014-08-01,['James Gunn'],PG-13,"{'wins': 45, 'nominations': 80, 'text': 'Nominated for 2 Oscars. Another 43 wins & 80 nominations.'}",2015-09-15 22:57:02.667000000,2014,"{'rating': 8.1, 'votes': 548314, 'id': 2015381}",movie,"{'website': 'http://marvel.com/guardians', 'viewer': {'rating': 4.4, 'numReviews': 241767, 'meter': 92}, 'dvd': datetime.datetime(2014, 12, 9, 0, 0), 'critic': {'rating': 7.8, 'numReviews': 273, 'meter': 91}, 'boxOffice': '$333.2M', 'consensus': 'Guardians of the Galaxy is just as irreverent as fans of the frequently zany Marvel comic would expect -- as well as funny, thrilling, full of heart, and packed with visual splendor.', 'rotten': 24, 'production': 'Walt Disney Pictures', 'lastUpdated': datetime.datetime(2015, 9, 10, 17, 5, 17), 'fresh': 249}",https://m.media-amazon.com/images/M/MV5BMTAwMjU5OTgxNjZeQTJeQWpwZ15BbWU4MDUxNDYxODEx._V1_SY1000_SX677_AL_.jpg,"['James Gunn', 'Nicole Perlman', 'Dan Abnett (comic book)', 'Andy Lanning (comic book)']",['English'],76.0
573a13e5f29313caabdc4193,Six short stories involving distressed people.,"['Comedy', 'Drama', 'Thriller']",122.0,"['Darèo Grandinetti', 'Marèa Marull', 'Mènica Villa', 'Rita Cortese']",1.0,Wild Tales,"""Relatos Salvajes"" is a black comedy film divided in six segments. (1) ""Pasternak"": one model and a music critic in a plane find that they have a common acquaintance called Pasternak. Soon they discover that every passenger and crew on board know Pasternak. Cosmic coincidence? (2) ""The Rats"": a waitress of a diner recognizes her client as the loan shark that caused a tragedy in her family. The cook suggests mixing rat poison in his food, but she refuses. But the cook decides to proceed in her plan. When his son arrives, the waitress tries to fix the situation. (3) ""The Strongest"": Two drivers on a lone highway have an argument with tragic consequences. (4) ""Little Bomb"": The demolition engineer has his car towed by a truck for parking in a wrong place and he has an argument with the employee of the towing company. This event destroys his private and professional life, and he plots revenge against the corrupt towing company and the City Hall. (5) ""The Proposal"": The reckless hit-and-run son of a wealthy family hits and kills a pregnant woman. He wakes up his parents and his father calls the lawyer. They propose to pay the groundkeeper to take the blame. Soon the father discovers that he is victim of extortion of his lawyer and the detective in charge of the investigation. What will be his decision? (6) ""Until Death Do Us Apart"": During the wedding party, the wife discovers that her husband has cheated her with one of the guests and decides to payback.","['Argentina', 'Spain']",2014-08-21,['Damièn Szifrèn'],R,"{'wins': 40, 'nominations': 44, 'text': 'Nominated for 1 Oscar. Another 39 wins & 44 nominations.'}",2015-09-04 00:06:02.710000000,2014,"{'rating': 8.2, 'votes': 51324, 'id': 3011894}",movie,"{'website': 'http://sonyclassics.com/wildtales/', 'viewer': {'rating': 4.3, 'numReviews': 11422, 'meter': 92}, 'dvd': datetime.datetime(2015, 6, 16, 0, 0), 'critic': {'rating': 8.0, 'numReviews': 125, 'meter': 96}, 'lastUpdated': datetime.datetime(2015, 9, 10, 17, 9, 50), 'consensus': 'Wickedly hilarious and delightfully deranged, Wild Tales is a subversive satire that doubles as a uniformly entertaining anthology film.', 'rotten': 5, 'production': 'Sony Pictures Classics', 'fresh': 120}",https://m.media-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@._V1_SY1000_SX677_AL_.jpg,['Damièn Szifrèn'],['Spanish'],77.0
573a13eaf29313caabdcf6cd,A young man returns to Kashmir after his father's disappearance to confront uncle - the man who had a role in his father's fate.,"['Crime', 'Drama', 'Romance']",160.0,"['Tabu', 'Shahid Kapoor', 'Shraddha Kapoor', 'Kay Kay Menon']",,Haider,"Vishal Bhardwaj's adaptation of William Shakespeare's 'Hamlet', Haider - a young man returns home to Kashmir on receiving news of his father's disappearance. Not only does he learn that security forces have detained his father for harboring militants, but that his mother is in a relationship with his very own uncle. Intense drama follows between mother and son as both struggle to come to terms with news of his father's death. Soon Haider learns that his uncle is responsible for the gruesome murder, what follows is his journey to avenge his father's death.",['India'],2014-10-02,['Vishal Bhardwaj'],,"{'wins': 15, 'nominations': 30, 'text': '15 wins & 30 nominations.'}",2015-09-12 00:31:37.153000000,2014,"{'rating': 8.4, 'votes': 31553, 'id': 3390572}",movie,,https://m.media-amazon.com/images/M/MV5BMjA1NTEwMDMxMF5BMl5BanBnXkFtZTgwODkzMzI0MjE@._V1_SY1000_SX677_AL_.jpg,"['William Shakespeare (based on the play ""Hamlet"" by)', 'Basharat Peer (screenplay)', 'Vishal Bhardwaj (screenplay)', 'Vishal Bhardwaj (dialogue)']",['Hindi'],
573a13d9f29313caabdaa9e1,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.","['Drama', 'Mystery', 'Thriller']",149.0,"['Ben Affleck', 'Rosamund Pike', 'Neil Patrick Harris', 'Tyler Perry']",,Gone Girl,"On the occasion of his fifth wedding anniversary, Nick Dunne reports that his wife, Amy, has gone missing. Under pressure from the police and a growing media frenzy, Nick's portrait of a blissful union begins to crumble. Soon his lies, deceits and strange behavior have everyone asking the same dark question: Did Nick Dunne kill his wife?",['USA'],2014-10-03,['David Fincher'],R,"{'wins': 70, 'nominations': 136, 'text': 'Nominated for 1 Oscar. Another 69 wins & 136 nominations.'}",2015-09-04 00:04:20.617000000,2014,"{'rating': 8.2, 'votes': 456460, 'id': 2267998}",movie,"{'website': 'http://www.findamazingamy.com/', 'viewer': {'rating': 4.1, 'numReviews': 121849, 'meter': 87}, 'dvd': datetime.datetime(2015, 1, 13, 0, 0), 'critic': {'rating': 8.0, 'numReviews': 285, 'meter': 88}, 'lastUpdated': datetime.datetime(2015, 8, 29, 19, 45, 57), 'consensus': ""Dark, intelligent, and stylish to a fault, Gone Girl plays to director David Fincher's sick strengths while bringing the best out of stars Ben Affleck and Rosamund Pike."", 'rotten': 34, 'production': '20th Century Fox', 'fresh': 251}",https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_SY1000_SX677_AL_.jpg,"['Gillian Flynn (screenplay)', 'Gillian Flynn (novel)']",['English'],79.0
573a13eef29313caabdd7073,"A widowed single mother, raising her violent son alone, finds new hope when a mysterious neighbor inserts herself into their household.",['Drama'],139.0,"['Anne Dorval', 'Suzanne Clèment', 'Antoine-Olivier Pilon', 'Patrick Huard']",2.0,Mommy,,['Canada'],2014-10-08,['Xavier Dolan'],R,"{'wins': 45, 'nominations': 52, 'text': '45 wins & 52 nominations.'}",2015-09-17 01:24:03.073000000,2014,"{'rating': 8.2, 'votes': 19054, 'id': 3612616}",movie,,https://m.media-amazon.com/images/M/MV5BMGI3YWFmNDQtNjc0Ny00ZDBjLThlNjYtZTc1ZTk5MzU2YTVjXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_SY1000_SX677_AL_.jpg,['Xavier Dolan'],"['French', 'English']",74.0
573a13dff29313caabdb85fb,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,"['Drama', 'Music']",107.0,"['Miles Teller', 'J.K. Simmons', 'Paul Reiser', 'Melissa Benoist']",1.0,Whiplash,"A young and talented drummer attending a prestigious music academy finds himself under the wing of the most respected professor at the school, one who does not hold back on abuse towards his students. The two form an odd relationship as the student wants to achieve greatness, and the professor pushes him.",['USA'],2014-10-15,['Damien Chazelle'],R,"{'wins': 90, 'nominations': 99, 'text': 'Won 3 Oscars. Another 87 wins & 99 nominations.'}",2015-09-04 00:00:20.100000000,2014,"{'rating': 8.6, 'votes': 278873, 'id': 2582802}",movie,"{'website': 'http://sonyclassics.com/whiplash/', 'viewer': {'rating': 4.5, 'numReviews': 60960, 'meter': 95}, 'dvd': datetime.datetime(2015, 2, 24, 0, 0), 'critic': {'rating': 8.6, 'numReviews': 248, 'meter': 94}, 'lastUpdated': datetime.datetime(2015, 9, 12, 17, 8, 48), 'consensus': 'Intense, inspiring, and well-acted, Whiplash is a brilliant sophomore effort from director Damien Chazelle and a riveting vehicle for stars J.K. Simmons and Miles Teller.', 'rotten': 15, 'production': 'Sony Pictures Classics', 'fresh': 233}",https://m.media-amazon.com/images/M/MV5BOTA5NDZlZGUtMjAxOS00YTRkLTkwYmMtYWQ0NWEwZDZiNjEzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY1000_SX677_AL_.jpg,['Damien Chazelle'],['English'],88.0
573a13dff29313caabdb8a61,"Dan Cohen, founder of the nonprofit organization Music & Memory, fights against a broken healthcare system to demonstrate music's ability to combat memory loss and restore a deep sense of self to those suffering from it.","['Documentary', 'News']",78.0,"['Dan Cohen', 'Louise Dueno', 'Nell Hardie', 'Norman Hardie']",,Alive Inside,"The documentary follows social worker Dan Cohen, founder of the nonprofit organization Music & Memory, as he fights against a broken health-care system to demonstrate music's ability to combat memory loss and restore a deep sense of self to those suffering from it. Rossato-Bennett visits family members who have witnessed the miraculous effects of personalized music on their loved ones, and offers illuminating interviews with experts including renowned neurologist and best-selling author Oliver Sacks (Musicophilia: Tales of Music and the Brain) and musician Bobby McFerrin (""Don't Worry, Be Happy"").",['USA'],2014-10-18,['Michael Rossato-Bennett'],NOT RATED,"{'wins': 8, 'nominations': 3, 'text': '8 wins & 3 nominations.'}",2015-09-15 05:15:00.960000000,2014,"{'rating': 8.1, 'votes': 1538, 'id': 2593392}",movie,"{'website': 'http://aliveinside.us', 'viewer': {'rating': 4.4, 'numReviews': 869, 'meter': 93}, 'dvd': datetime.datetime(2014, 11, 18, 0, 0), 'critic': {'rating': 6.8, 'numReviews': 37, 'meter': 73}, 'boxOffice': '$0.2M', 'consensus': ""It's somewhat clumsily expressed, but Alive Inside offers such an uplifting message that it's ultimately hard to resist."", 'rotten': 10, 'production': 'BOND/360', 'lastUpdated': datetime.datetime(2015, 9, 10, 17, 39, 28), 'fresh': 27}",https://m.media-amazon.com/images/M/MV5BODQ3Mzc3NzUwNl5BMl5BanBnXkFtZTgwMDMxNDQyNDE@._V1_SY1000_SX677_AL_.jpg,['Michael Rossato-Bennett'],['English'],67.0
573a13e5f29313caabdc4209,A middle-school math teacher Olive and her relationship with Henry which spans 25 years.,['Drama'],233.0,"['Frances McDormand', 'Richard Jenkins', 'Ken Cheeseman', 'Ann Dowd']",1.0,Olive Kitteridge,"A look at a seemingly placid New England town that is actually wrought with illicit affairs, crime and tragedy, all told through the lens of Olive, whose wicked wit and harsh demeanor mask a warm but troubled heart and staunch moral center. The story spans 25 years and focuses on Olive's relationships with her husband, Henry, the good-hearted and kindly town pharmacist; their son, Christopher, who resents his mother's approach to parenting; and other members of their community.",['USA'],2014-11-02,,,"{'wins': 13, 'nominations': 21, 'text': 'Nominated for 3 Golden Globes. Another 10 wins & 21 nominations.'}",2015-08-16 00:00:19.870000000,2014,"{'rating': 8.4, 'votes': 6087, 'id': 3012698}",series,"{'viewer': {'numReviews': 0}, 'lastUpdated': datetime.datetime(2014, 9, 29, 7, 36, 55)}",https://m.media-amazon.com/images/M/MV5BMjIzOTk4NzMzMV5BMl5BanBnXkFtZTgwMTczMzY4MjE@._V1_SY1000_SX677_AL_.jpg,,['English'],
573a13eff29313caabdd77dc,A disabled man yearns for intimacy in a world that would rather ignore him.,"['Short', 'Drama']",15.0,"['Sebastian Deery', 'Ken Harrower', 'April Lee']",2.0,Hole,A disabled man yearns for intimacy in a world that would rather ignore him.,['Canada'],2014-11-07,['Martin Edralin'],,"{'wins': 5, 'nominations': 6, 'text': '5 wins & 6 nominations.'}",2015-09-10 18:01:28.830000000,2014,"{'rating': 8.6, 'votes': 28, 'id': 3630326}",movie,,https://m.media-amazon.com/images/M/MV5BMjI1MjgzMDM1Nl5BMl5BanBnXkFtZTgwMzk0NDUzMjE@._V1_SY1000_SX677_AL_.jpg,['Martin Edralin'],['English'],
573a13b9f29313caabd4ddff,A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.,"['Adventure', 'Drama', 'Sci-Fi']",169.0,"['Ellen Burstyn', 'Matthew McConaughey', 'Mackenzie Foy', 'John Lithgow']",2.0,Interstellar,"In the near future, Earth has been devastated by drought and famine, causing a scarcity in food and extreme changes in climate. When humanity is facing extinction, a mysterious rip in the space-time continuum is discovered, giving mankind the opportunity to widen its lifespan. A group of explorers must travel beyond our solar system in search of a planet that can sustain life. The crew of the Endurance are required to think bigger and go further than any human in history as they embark on an interstellar voyage into the unknown. Coop, the pilot of the Endurance, must decide between seeing his children again and the future of the human race.","['USA', 'UK', 'Canada']",2014-11-07,['Christopher Nolan'],PG-13,"{'wins': 45, 'nominations': 100, 'text': 'Won 1 Oscar. Another 44 wins & 100 nominations.'}",2015-08-18 00:04:49.173000000,2014,"{'rating': 8.7, 'votes': 699518, 'id': 816692}",movie,"{'website': 'http://www.InterstellarMovie.com/', 'viewer': {'rating': 4.1, 'numReviews': 163082, 'meter': 85}, 'dvd': datetime.datetime(2015, 3, 31, 0, 0), 'critic': {'rating': 7.0, 'numReviews': 293, 'meter': 72}, 'lastUpdated': datetime.datetime(2015, 9, 10, 17, 8, 37), 'consensus': 'Interstellar represents more of the thrilling, thought-provoking, and visually resplendent filmmaking moviegoers have come to expect from writer-director Christopher Nolan, even if its intellectual reach somewhat exceeds its grasp.', 'rotten': 83, 'production': 'Paramount Pictures', 'fresh': 210}",https://m.media-amazon.com/images/M/MV5BZjdkOTU3MDktN2IxOS00OGEyLWFmMjktY2FiMmZkNWIyODZiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY1000_SX677_AL_.jpg,"['Jonathan Nolan', 'Christopher Nolan']",['English'],74.0
573a13ebf29313caabdd187b,A group of brave individuals risk their lives to save the last of the world's mountain gorillas; in the midst of renewed civil war and a scramble for Congo's natural resources.,"['Documentary', 'War']",100.0,"['Andrè Bauma', 'Emmanuel de Merode', 'Mèlanie Gouby', 'Rodrigue Mugaruka Katembo']",1.0,Virunga,"In the forested depths of eastern Congo lies Virunga National Park, one of the most bio-diverse places in the world and home to the last of the mountain gorillas. In this wild, but enchanted environment, a small and embattled team of park rangers - including an ex-child soldier turned ranger, a carer of orphan gorillas and a Belgian conservationist - protect this UNESCO world heritage site from armed militia, poachers and the dark forces struggling to control Congo's rich natural resources. When the newly formed M23 rebel group declares war in May 2012, a new conflict threatens the lives and stability of everyone and everything they've worked so hard to protect.","['UK', 'Congo']",2014-11-07,['Orlando von Einsiedel'],NOT RATED,"{'wins': 18, 'nominations': 19, 'text': 'Nominated for 1 Oscar. Another 17 wins & 19 nominations.'}",2015-09-13 00:39:21.383000000,2014,"{'rating': 8.3, 'votes': 4461, 'id': 3455224}",movie,,https://m.media-amazon.com/images/M/MV5BMjI0NzE5Mzc5OF5BMl5BanBnXkFtZTgwODk3Njg0MzE@._V1_SY1000_SX677_AL_.jpg,['Orlando von Einsiedel'],"['English', 'French', 'Swahili']",95.0
